id,title,content,date_str,year_abs,jd,am_day,source,language,category,url,data_hash
558,"additional terms may apply. By using this site, you agree to the <a href=""https://foundation.wikimed","additional terms may apply. By using this site, you agree to the <a href=""https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Terms_of_Use"" class=""extiw"" title=""foundation:Special:MyLanguage/Policy:Terms of Use"">Terms of Use</a> and <a href=""https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy"" class=""extiw"" title=""foundation:Special:MyLanguage/Policy:Privacy policy"">Privacy Policy</a>. Wikipedia® is a registered trademark of the <a rel=""nofollow"" class=""external text"" href=""https://wikimediafoundation.org/"">Wikimedia Foundation, Inc.</a>, a non-profit organization.</li>",2023-10-01,2023,2460218.5,722054.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2023,184ae9464c5e00104352b4558a6f3437
742,"| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040","| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040er</a><br />",2023-10-01,2023,2460218.5,722054.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2023,21517904ab3da858840a744229d5d66d
743,"| <a href=""/wiki/2024"" title=""2024"">2024</a>&#160;| <a href=""/wiki/2025"" title=""2025"">2025</a>&#160;","| <a href=""/wiki/2024"" title=""2024"">2024</a>&#160;| <a href=""/wiki/2025"" title=""2025"">2025</a>&#160;| <a href=""/wiki/2026"" title=""2026"">2026</a>&#160;| <a href=""/wiki/2027"" title=""2027"">2027</a>&#160;| <a href=""/wiki/2028"" title=""2028"">►</a><br />",2023-10-01,2023,2460218.5,722054.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2023,d4e2c6a1dd8124319014f0bddf2b9263
865,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2023-10-01,2023,2460218.5,722054.5,wikipedia_fr,fr,événement,https://fr.wikipedia.org/wiki/2023,f624d86ec8b9d4b7684f93ad3754f28b
1506,"Earthquake M6 - Izu Islands, Japan region","Magnitude 6 earthquake at Izu Islands, Japan region. Depth: Nonekm",2023-10-03,2023,2460220.5,722056.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lch5,2545092c3fd390467cf5ef8e74d49494
1505,"Earthquake M6.4 - 65 km E of Sarangani, Philippines","Magnitude 6.4 earthquake at 65 km E of Sarangani, Philippines. Depth: Nonekm",2023-10-04,2023,2460221.5,722057.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcri,3e698a8c1582ff29c67fdef94033efa2
1504,"Earthquake M6.1 - Izu Islands, Japan region","Magnitude 6.1 earthquake at Izu Islands, Japan region. Depth: Nonekm",2023-10-05,2023,2460222.5,722058.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcz1,1176359252a891b4a9f61641299a6691
1503,"Earthquake M6.1 - Izu Islands, Japan region","Magnitude 6.1 earthquake at Izu Islands, Japan region. Depth: Nonekm",2023-10-06,2023,2460223.5,722059.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldbb,d9e7ef4e79990199d136cd214e32544d
1499,"Earthquake M6.9 - 48 km SE of Madang, Papua New Guinea","Magnitude 6.9 earthquake at 48 km SE of Madang, Papua New Guinea. Depth: Nonekm",2023-10-07,2023,2460224.5,722060.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldqf,56bea48adfba2bdf4da069686db4e7a5
1500,"Earthquake M6.7 - 54 km SE of Madang, Papua New Guinea","Magnitude 6.7 earthquake at 54 km SE of Madang, Papua New Guinea. Depth: Nonekm",2023-10-07,2023,2460224.5,722060.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldqd,ffd53b0e16a11884ed68e061cc15263d
1501,"Earthquake M6.3 - 25 km NNE of Zindah Jān, Afghanistan","Magnitude 6.3 earthquake at 25 km NNE of Zindah Jān, Afghanistan. Depth: Nonekm",2023-10-07,2023,2460224.5,722060.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldpm,be106431378b630ea95f9163ec2765f0
1502,"Earthquake M6.3 - 32 km NNE of Zindah Jān, Afghanistan","Magnitude 6.3 earthquake at 32 km NNE of Zindah Jān, Afghanistan. Depth: Nonekm",2023-10-07,2023,2460224.5,722060.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldpg,65c696e14df03051c3031d1cfcb3bd7c
1094,Postulating the Unicity of the Macroscopic Physical World,"We argue that a clear view on quantum mechanics is obtained by considering
that the unicity of the macroscopic world is a fundamental postulate of
physics, rather than an issue that must be mathematically justified or
demonstrated. This postulate allows a framework in which quantum mechanics can
be constructed, in a complete mathematically consistent way. This is made
possible by using general operator algebras to extend the mathematical
description of the physical world towards macroscopic systems. Such an approach
goes beyond the usual type I operator algebras used in standard textbook
quantum mechanics. This avoids a major pitfall, which is the temptation to make
the usual type I formalism 'universal'. This may also provide a meta-framework
for both classical and quantum physics, shedding a new light on ancient
conceptual antagonisms, and clarifying the status of quantum objects. Beyond
exploring remote corners of quantum physics, we expect these ideas to be
helpful to better understand and develop quantum technologies.",2023-10-09,2023,2460226.5,722062.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2310.06099v1,8577822c1ced62b932b85835d73dbca5
1498,"Earthquake M6 - 61 km WSW of Abra Pampa, Argentina","Magnitude 6 earthquake at 61 km WSW of Abra Pampa, Argentina. Depth: Nonekm",2023-10-10,2023,2460227.5,722063.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000legn,cce74485fa68d45e63d9ff11edfb2632
1055,On Penrose's Analogy between Curved Spacetime Regions and Optical Lenses,"We present a detailed analysis of Penrose's gravito-optical analogy between
the focusing effects of particular families of Ricci- and Weyl-curved spacetime
regions on the one hand, and anastigmatic and astigmatic optical lenses on the
other. We put the analogy in its historical context, investigate its underlying
assumptions, its range of validity, its proof of concept, and its application
in Penrose's study of the notion of energy flux in general relativity. Finally,
we examine the analogy within the framework of Norton's material theory of
induction.",2023-10-11,2023,2460228.5,722064.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2310.07337v2,8a63fe7801955b0868141dea7819ed16
1496,Earthquake M6.3 - west of Macquarie Island,Magnitude 6.3 earthquake at west of Macquarie Island. Depth: Nonekm,2023-10-11,2023,2460228.5,722064.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lews,2eefb05eb31a7f5b51fa2e6746dfdc78
1497,"Earthquake M6.3 - 24 km NNW of Herāt, Afghanistan","Magnitude 6.3 earthquake at 24 km NNW of Herāt, Afghanistan. Depth: Nonekm",2023-10-11,2023,2460228.5,722064.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000len8,e4437faef8efb7e81f02bdf74b9cf3ac
1093,Dia tōn grammōn: Euclidean geometry to solve trigonometric problems,"Ancient astronomers faced the problem of dealing with arcs and angles in
their observations and predictions without the help of modern trigonometry. The
usual method to deal with such problems was the Menelaus Theorem, explicitly
discussed and extensively used by Ptolemy. It is generally assumed that
Hipparchus, who in his Exegesis explicitly states that he developed a method to
calculate Simultaneous Risings and Settings, used either the Menelaus' Theorem,
or stereographic projections, even if both methods are only attested for later
periods and their availability to Hipparchus is debated. In this paper we argue
that simultaneous risings and settings could be calculated using less advanced
mathematical tools unquestionably available to Hipparchus: the theorem of
Pythagoras, the theory of proportions, and the table of chords. Without
claiming that this was indeed the method that Hipparchus used, we argue that
there is no need to postulate the availability of more sophisticated tools to
carry out the calculations which Hipparchus mentions in the Exegesis.",2023-10-13,2023,2460230.5,722066.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2310.09215v1,f576e0a4f451807e316734701bb976fe
1053,200 Years of the Navier-Stokes Equation,"The year 2022 marked the 200th anniversary of the first appearance of the
Navier-Stokes equation, a landmark in Fluid Dynamics introduced by Claude-Louis
Navier in 1822. This equation revolutionized the understanding of fluid motion
by incorporating viscosity and friction into the equations, expanding their
applicability beyond idealized fluids. In this manuscript, we explore the
historical development of the Navier-Stokes equation and its profound impact on
Fluid Dynamics over the past two centuries. From Navier's initial insights to
George Stokes' experimental validations and subsequent contributions by other
scientists, we trace the evolution of this equation. We also delve into its
practical applications, including its role in the development of Computational
Fluid Dynamics. The Navier-Stokes equation has played a pivotal role in
advancing our understanding of fluid behavior, making it a cornerstone of
modern science and engineering.",2023-10-14,2023,2460231.5,722067.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2401.13669v1,b05439f707d5042d36a0defb70b2ba9c
1054,"Daniel Bernoulli's Research in Basel and the ""Physikalisches Kabinett""
  in the ""Stachelschützenhaus""","On 22 September 2023 the inauguration of the ""Stachelsch\""utzenhaus"" at
Basel's Petersplatz (St. Peter's Square) as an EPS Historic Site was hosted by
the University of Basel. In the following article we will focus first on Daniel
Bernoulli's career path, before discussing his major scientific achievements
and finally adding some aspects of the inauguration ceremony (the colloquium
talks, the visit of today's laboratories in the Stachelsch\""utzenhaus, and the
unveiling of the plaque).",2023-10-14,2023,2460231.5,722067.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2310.09540v1,4fb233c161043cadbad4c6e405d6d256
1495,"Earthquake M6.3 - 34 km NNW of Herāt, Afghanistan","Magnitude 6.3 earthquake at 34 km NNW of Herāt, Afghanistan. Depth: Nonekm",2023-10-15,2023,2460232.5,722068.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lfn5,43d339b5dd1dccbaf635bad51b6fae6c
1052,"Is Bohr's Correspondence Principle just Hankel's Principle of
  Permanence?","No, but the paper argues that Bohr understood his correspondence principle,
or at least an aspect of that principle expressed by the notion of rational
generalization, as grounded in Hankel's principle of permanence, adapted to new
historical and theoretical contexts. This is shown to illuminate some otherwise
obscure aspects of Bohr's approach to quantum theory, as well as a seemingly
strange criticism against this approach, due to Feyerabend and Bohm.",2023-10-16,2023,2460233.5,722069.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2310.10192v2,f842ca5c2f2afff53ca8d740725629ca
1494,"Earthquake M6.4 - 78 km NNW of Adak, Alaska","Magnitude 6.4 earthquake at 78 km NNW of Adak, Alaska. Depth: Nonekm",2023-10-16,2023,2460233.5,722069.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lfvn,30f48227157dbadda65a572d98a6384c
1493,"Earthquake M6 - Kermadec Islands, New Zealand","Magnitude 6 earthquake at Kermadec Islands, New Zealand. Depth: Nonekm",2023-10-23,2023,2460240.5,722076.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lhgd,b83922301aa428aee8a4b8c0cbbdd381
1051,"Historical synthesis supporting Duhem's demonstration of the
  impossibility of the `experimentum crucis' of comparison of the speed of
  light in air and water","In 1850, Foucault was the first to compare experimentally the velocity of
light in air to its velocity in water. And as the wave and projectile theories
competing at the time predicted inverse results to such a measurement, Foucault
''declared the emission system incompatible with the reality of the facts''.
Yet, in his Physical Theory, Duhem uses this very example to illustrate his
epistemological demonstration of the impossibility of the 'experimentum crucis'
in physics. Then, the ambition of the present article is to augment Duhem's
demonstration with historical evidence relating precisely to the question of
the speed of light in water. We will review the four major opinions on the
nature of light developed between 1637 and 1801; all leading to theories
concluding that the ratio of sines is constant and equal to the ratio of the
velocities in the two media, but all being defended by at least two authors
concluding to inverse ratios of those velocities -- and thus to opposite
predictions on the result of an experiment such as Foucault's. The convergence
of historical evidence will then confirm that the nature of light, considered
in isolation, is in no way constrained by the measurement of its speed in
water.",2023-10-27,2023,2460244.5,722080.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2310.17982v1,7e9a8b9e10f22bda300862324ca3d255
1492,"Earthquake M6 - 53 km WNW of Isangel, Vanuatu","Magnitude 6 earthquake at 53 km WNW of Isangel, Vanuatu. Depth: Nonekm",2023-10-29,2023,2460246.5,722082.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l7b6,35467fdd29d0ef463da772098f74fb9f
1490,"Earthquake M6.6 - 80 km WSW of Vallenar, Chile","Magnitude 6.6 earthquake at 80 km WSW of Vallenar, Chile. Depth: Nonekm",2023-10-31,2023,2460248.5,722084.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l7si,95e4fec658be3ef3c1fad8ac9181db18
1491,"Earthquake M6.5 - 185 km ENE of Levuka, Fiji","Magnitude 6.5 earthquake at 185 km ENE of Levuka, Fiji. Depth: Nonekm",2023-10-31,2023,2460248.5,722084.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l7qy,31cf76632140141c5ad087e79b004011
170,"RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.","RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.gadget.darkmode-overrides"":""ready"",""ext.gadget.small-references"":""ready"",""ext.gadget.citation-access-info"":""ready"",""ext.gadget.sprawdz-problemy-szablony"":""ready"",""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",""user.options"":""loading"",""ext.cite.styles"":""ready"",""ext.wikimediamessages.styles"":""ready"",""skins.vector.search.codex.styles"":""ready"",""skins.vector.styles"":""ready"",""skins.vector.icons"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.flaggedRevs.basic"":""ready"",""mediawiki.codex.messagebox.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready""};RLPAGEMODULES=[""ext.xLab"",""ext.cite.ux-enhancements"",""ext.scribunto.logs"",""site"",""mediawiki.page.ready"",""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.js"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.flaggedRevs.advanced"",""ext.gadget.ll-script-loader"",""ext.gadget.veKeepParameters"",""ext.gadget.szablon-galeria"",""ext.gadget.NavFrame"",""ext.gadget.citoid-overrides"",""ext.gadget.maps"",""ext.gadget.padlock-indicators"",""ext.gadget.interwiki-langlist"",""ext.gadget.edit-summaries"",""ext.gadget.edit-first-section"",""ext.gadget.wikibugs"",""ext.gadget.map-toggler"",""ext.gadget.narrowFootnoteColumns"",""ext.gadget.ally-enhance"",""ext.gadget.WDsearch"",""ext.urlShortener.toolbar"",""ext.centralauth.centralautologin"",""ext.popups"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.echo.centralauth"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.uls.interface"",""ext.cx.eventlogging.campaigns"",""ext.cx.uls.quick.actions"",""wikibase.client.vector-2022"",""ext.checkUser.clientHints"",""ext.growthExperiments.SuggestedEditSession""];</script>",2023-11-01,2023,2460249.5,722085.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2023,ee78a0e126e6f78aeb923dd406a0acc8
